absolute_course_url,course_name,subject_name
https://www.class-central.com/course/edx-business-model-metrics-and-advanced-tools-7297,Business Model Metrics and Advanced Tools,Business
https://www.class-central.com/course/miriadax-oportunidades-de-negocio-para-internet-de-las-cosas-9962,Oportunidades de Negocio para Internet de las Cosas,Business
https://www.class-central.com/course/coursera-sales-strategies-mastering-the-selling-process-7125,Sales Strategies: Mastering the Selling Process,Business
https://www.class-central.com/course/france-universite-numerique-tourism-management-at-unesco-world-heritage-sites-9935,Tourism Management at UNESCO World Heritage Sites,Business
https://www.class-central.com/course/miriadax-marketing-digital-10190,Marketing Digital,Business
https://www.class-central.com/course/canvas-network-business-start-up-turn-your-entrepreneurship-dreams-into-reality-8269,Business Start-Up: Turn Your Entrepreneurship Dreams into Reality,Business
https://www.class-central.com/course/nptel-operations-management-10058,Operations Management,Business
https://www.class-central.com/course/miriadax-agilidad-y-lean-gestionando-los-proyectos-y-negocios-del-s-1426,Agilidad y Lean. Gestionando los proyectos y negocios del s,Business
https://www.class-central.com/course/futurelearn-the-enterprise-shed-making-ideas-happen-3162,The Enterprise Shed: Making Ideas Happen,Business
https://www.class-central.com/course/nptel-project-management-7912,Project Management,Business
https://www.class-central.com/course/nptel-management-of-new-products-and-services-10035,Management of New Products and Services,Business
https://www.class-central.com/course/nptel-managing-services-3969,Managing Services,Business
https://www.class-central.com/course/nptel-business-english-communication-10097,Business English Communication,Business
https://www.class-central.com/course/france-universite-numerique-agroressources-et-agro-industries-durables-11017,Agroressources et agro-industries durables,Business
https://www.class-central.com/course/miriadax-entrepreneurship-disruptive-innovation-in-academics-and-business-10407,Entrepreneurship: Disruptive Innovation in Academics and Business,Business
https://www.class-central.com/course/novoed-business-models-for-social-enterprise-4020,Business Models for Social Enterprise,Business
https://www.class-central.com/course/federica-gestione-della-produzione-e-della-logistica-7571,Gestione della Produzione e della Logistica,Business
https://www.class-central.com/course/open-education-by-blackboard-----10642,비즈니스 도구의 이해와 활용,Business
https://www.class-central.com/course/miriadax-liderando-la-transformacion-digital-en-las-organizaciones-9338,Liderando la transformación digital en las organizaciones,Business
https://www.class-central.com/course/open-education-by-blackboard--10641,경영학원론,Business
https://www.class-central.com/course/miriadax-frutura-technologies-quality-of-fruits-tecnologias-frutura-calidad-de-frutas-9229,FRUTURA Technologies: Quality of Fruits (Tecnologías FRUTURA: Calidad de frutas),Business
https://www.class-central.com/course/independent-intrapreneurship-make-your-business-great-again-10206,Intrapreneurship - Make your Business great again,Business
https://www.class-central.com/course/france-universite-numerique-management-de-la-force-de-vente-4702,Management de la force de vente,Business
https://www.class-central.com/course/futurelearn-systems-thinking-and-complexity-7182,Systems Thinking and Complexity,Business
https://www.class-central.com/course/futurelearn-what-influences-property-values-8586,What Influences Property Values?,Business
https://www.class-central.com/course/france-universite-numerique-mooc-climat-un-defi-pour-la-finance-10820,MOOC Climat : Un défi pour la finance,Business
https://www.class-central.com/course/france-universite-numerique-gaspillage-alimentaire-10826,Gaspillage Alimentaire,Business
https://www.class-central.com/course/independent-leading-effective-project-teams-10494,Leading Effective Project Teams,Business
https://www.class-central.com/course/federica-revenue-management-10699,Revenue Management,Business
https://www.class-central.com/course/france-universite-numerique-apprendre-le-marketing-autrement-la-methode-du-produit-fil-rouge-2-10832,Apprendre le marketing autrement : la méthode du produit fil rouge 2,Business
https://www.class-central.com/course/france-universite-numerique-la-transition-energetique-les-cles-du-developpement-durable-de-l-europe-et-de-l-afrique-10827,La transition énergétique : les clés du développement durable de l'Europe et de l'Afrique,Business
https://www.class-central.com/course/coursera-decodificando-silicon-valley-cultura-innovacion-y-emprendimiento-4724,"Decodificando Silicon Valley: cultura, innovación y emprendimiento",Business
https://www.class-central.com/course/edx-evidence-based-management-capstone-10314,Evidence-Based Management Capstone,Business
https://www.class-central.com/course/independent-the-location-advantage-3372,The Location Advantage,Business
https://www.class-central.com/course/novoed-entendiendo-el-impacto-social-la-forma-en-que-acumen-mide-y-analiza-el-impacto-social-3851,Entendiendo el Impacto Social: la forma en que Acumen mide y analiza el impacto social,Business
https://www.class-central.com/course/edx-financial-accounting-and-analysis-8776,Financial Accounting and Analysis,Business
https://www.class-central.com/course/gacco-ga107-----12220,ga107:『いざ！　資産形成』　～ 余裕を持って、余裕を増やす。 ～,Business
https://www.class-central.com/course/futurelearn-construction-ethics-and-compliance-7628,Construction Ethics and Compliance,Business
https://www.class-central.com/course/coursera-introducao-ao-sistema-esportivo-brasileiro-8309,Introdução ao Sistema Esportivo Brasileiro,Business
https://www.class-central.com/course/coursera-metodologia-de-sistemas-agroindustriais-8296,Metodologia de Sistemas Agroindustriais,Business
https://www.class-central.com/course/coursera-governanca-conceitos-e-aplicacoes-nas-empresas-de-controle-familiar-8305,Governança: Conceitos e aplicações nas empresas de controle familiar,Business
https://www.class-central.com/course/france-universite-numerique-les-bonnes-pratiques-de-veille-technologique-10869,Les bonnes pratiques de veille technologique,Business
https://www.class-central.com/course/polimi-open-knowledge-organization-10148,Organization,Business
https://www.class-central.com/course/polimi-open-knowledge-strategy-9472,Strategy,Business
https://www.class-central.com/course/polimi-open-knowledge-fundamentals-of-financial-and-management-accounting-2119,Fundamentals of financial and management accounting,Business
https://www.class-central.com/course/coursera-accounting-analysis-capstone-comprehensive-financial-statement-analysis-9112,Accounting Analysis Capstone: Comprehensive Financial Statement Analysis,Business
https://www.class-central.com/course/france-universite-numerique-mooc-rse-de-la-cooperation-agricole-10888,MOOC RSE de la Coopération Agricole,Business
https://www.class-central.com/course/canvas-network-basics-of-ict-business-11198,Basics of ICT & Business,Business
https://www.class-central.com/course/futurelearn-social-enterprise-business-doing-good-6372,Social Enterprise: Business Doing Good,Business
https://www.class-central.com/course/acumen-access-to-capital-for-women-capturing-opportunities-to-grow-your-business-6486,Access to Capital for Women: Capturing Opportunities to Grow Your Business,Business
https://www.class-central.com/course/canvas-network-introduction-to-interfaith-leadership-8980,Introduction to Interfaith Leadership,Business
https://www.class-central.com/course/futurelearn-social-enterprise-turning-ideas-into-action-6378,Social Enterprise: Turning Ideas into Action,Business
https://www.class-central.com/course/futurelearn-time-management-strategies-for-project-management-8265,Time Management Strategies for Project Management,Business
https://www.class-central.com/course/coursera-the-art-of-sales-course-1-prepare-to-stand-out-11109,The Art of Sales - Course 1: Prepare to Stand Out,Business
https://www.class-central.com/course/coursera-the-art-of-sales-capstone-putting-it-all-together-11520,The Art of Sales - Capstone: Putting it All Together,Business
https://www.class-central.com/course/coursera-the-art-of-sales-course-3-let-s-fall-in-love-11106,The Art of Sales - Course 3: Let's Fall In Love,Business
https://www.class-central.com/course/coursera-the-art-of-sales-course-2-now-make-contact-11107,The Art of Sales - Course 2:  Now Make Contact!,Business
https://www.class-central.com/course/futurelearn-smes-and-digital-engagement-11594,SMEs and Digital Engagement,Business
